Year,Series Name,Country Name,Value
2004,Political Stability and Absence of Violence/Terrorism: Percentile Rank,India,13.1067962646484
2004,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",China,19.9029121398926
2004,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",India,4.85436916351318
2004,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",China,47.5728149414062
2004,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",India,20.8737869262695
2004,Political Stability and Absence of Violence/Terrorism: Standard Error,China,0.278957605361938
2004,Political Stability and Absence of Violence/Terrorism: Standard Error,India,0.278957605361938
2004,Regulatory Quality: Estimate,China,-0.346228837966919
2004,Regulatory Quality: Estimate,India,-0.378129839897156
2004,Regulatory Quality: Number of Sources,China,8.0
2004,Regulatory Quality: Number of Sources,India,8.0
2004,Regulatory Quality: Percentile Rank,China,42.7860679626465
2004,Regulatory Quality: Percentile Rank,India,41.2935333251953
2004,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",China,25.3731346130371
2004,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",India,24.3781089782715
2004,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",China,52.7363166809082
2004,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",India,52.7363166809082
2004,Regulatory Quality: Standard Error,China,0.188767731189728
2004,Regulatory Quality: Standard Error,India,0.188767731189728
2004,Rule of Law: Estimate,China,-0.585468709468842
2004,Rule of Law: Estimate,India,0.0533560588955879
2004,Rule of Law: Number of Sources,China,12.0
2004,Rule of Law: Number of Sources,India,11.0
2004,Rule of Law: Percentile Rank,China,35.5769233703613
2004,Rule of Law: Percentile Rank,India,55.769229888916
2004,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",China,20.6730766296387
2004,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",India,44.711540222168
2004,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",China,42.788459777832
2004,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",India,59.6153831481934
2004,Rule of Law: Standard Error,China,0.166273534297943
2004,Rule of Law: Standard Error,India,0.167500570416451
2004,Voice and Accountability: Estimate,China,-1.4624639749527
2004,Voice and Accountability: Estimate,India,0.39996737241745
2004,Voice and Accountability: Number of Sources,China,12.0
2004,Voice and Accountability: Number of Sources,India,11.0
2004,Voice and Accountability: Percentile Rank,China,8.17307662963867
2004,Voice and Accountability: Percentile Rank,India,61.538459777832
2004,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",China,3.36538457870483
2004,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",India,55.288459777832
2004,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",China,14.9038457870483
2004,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",India,69.711540222168
2004,Voice and Accountability: Standard Error,China,0.15006248652935
2004,Voice and Accountability: Standard Error,India,0.160542070865631
2005,Political Stability and Absence of Violence/Terrorism: Estimate,China,-0.501756608486176
2005,Political Stability and Absence of Violence/Terrorism: Estimate,India,-1.01388049125671
2005,Control of Corruption: Estimate,China,-0.617887735366821
2005,Control of Corruption: Estimate,India,-0.363160848617554
2005,Control of Corruption: Number of Sources,China,10.0
2005,Control of Corruption: Number of Sources,India,11.0
2005,Control of Corruption: Percentile Rank,China,32.1951217651367
2005,Control of Corruption: Percentile Rank,India,44.8780479431152
2005,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",China,20.9756088256836
2005,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",India,34.1463432312012
2005,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",China,42.926830291748
2005,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",India,52.1951217651367
2005,Control of Corruption: Standard Error,China,0.142573788762093
2005,Control of Corruption: Standard Error,India,0.137109249830246
2005,Government Effectiveness: Estimate,China,-0.140640497207642
2005,Government Effectiveness: Estimate,India,-0.0987746343016624
2005,Government Effectiveness: Number of Sources,China,7.0
2005,Government Effectiveness: Number of Sources,India,8.0
2005,Government Effectiveness: Percentile Rank,China,51.470588684082
2005,Government Effectiveness: Percentile Rank,India,52.4509811401367
2005,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",China,40.6862754821777
2005,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",India,42.6470603942871
2005,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",China,59.3137245178223
2005,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",India,60.294116973877
2005,Government Effectiveness: Standard Error,China,0.18039482831955
2005,Government Effectiveness: Standard Error,India,0.176311552524567
2005,Political Stability and Absence of Violence/Terrorism: Number of Sources,China,7.0
2005,Political Stability and Absence of Violence/Terrorism: Number of Sources,India,7.0
2005,Political Stability and Absence of Violence/Terrorism: Percentile Rank,China,30.0970878601074
2005,Political Stability and Absence of Violence/Terrorism: Percentile Rank,India,17.4757289886475
2005,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",China,19.4174766540527
2005,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",India,7.76699018478394
2005,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",China,43.6893196105957
2005,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",India,28.1553401947021
2005,Political Stability and Absence of Violence/Terrorism: Standard Error,China,0.270123898983002
2005,Political Stability and Absence of Violence/Terrorism: Standard Error,India,0.270123898983002
2005,Regulatory Quality: Estimate,China,-0.183769479393959
2005,Regulatory Quality: Estimate,India,-0.291889518499374
2005,Regulatory Quality: Number of Sources,China,8.0
2005,Regulatory Quality: Number of Sources,India,9.0
2005,Regulatory Quality: Percentile Rank,China,49.5098037719727
2005,Regulatory Quality: Percentile Rank,India,45.0980377197266
2005,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",China,37.7450981140137
2005,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",India,30.8823528289795
2005,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",China,55.3921585083008
2005,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",India,52.9411773681641
2005,Regulatory Quality: Standard Error,China,0.162090942263603
2005,Regulatory Quality: Standard Error,India,0.15791366994381
2005,Rule of Law: Estimate,China,-0.650172889232635
2005,Rule of Law: Estimate,India,0.13313016295433
2005,Rule of Law: Number of Sources,China,12.0
2005,Rule of Law: Number of Sources,India,12.0
2005,Rule of Law: Percentile Rank,China,32.0574150085449
2005,Rule of Law: Percentile Rank,India,56.9377975463867
2005,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",China,21.0526313781738
2005,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",India,49.2822952270508
2005,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",China,40.6698570251465
2005,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",India,60.2870826721191
2005,Rule of Law: Standard Error,China,0.161807298660278
2005,Rule of Law: Standard Error,India,0.156353041529655
2005,Voice and Accountability: Estimate,China,-1.50078511238098
2005,Voice and Accountability: Estimate,India,0.413685649633408
2005,Voice and Accountability: Number of Sources,China,12.0
2005,Voice and Accountability: Number of Sources,India,12.0
2005,Voice and Accountability: Percentile Rank,China,7.692307472229
2005,Voice and Accountability: Percentile Rank,India,61.538459777832
2005,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",China,3.8461537361145
2005,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",India,55.769229888916
2005,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",China,11.057692527771
2005,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",India,70.6730804443359
2005,Voice and Accountability: Standard Error,China,0.153107330203056
2005,Voice and Accountability: Standard Error,India,0.157191187143326
2006,Political Stability and Absence of Violence/Terrorism: Estimate,China,-0.540030121803284
2006,Political Stability and Absence of Violence/Terrorism: Estimate,India,-1.06518423557281
2006,Control of Corruption: Estimate,China,-0.51888769865036
2006,Control of Corruption: Estimate,India,-0.274562805891037
2006,Control of Corruption: Number of Sources,China,11.0
2006,Control of Corruption: Number of Sources,India,14.0
2006,Control of Corruption: Percentile Rank,China,37.073169708252
2006,Control of Corruption: Percentile Rank,India,47.3170738220215
2006,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",China,25.3658542633057
2006,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",India,37.5609741210938
2006,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",China,46.3414649963379
2006,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",India,55.1219520568848
2006,Control of Corruption: Standard Error,China,0.139041870832443
2006,Control of Corruption: Standard Error,India,0.131590068340302
2006,Government Effectiveness: Estimate,China,0.0357880145311356
2006,Government Effectiveness: Estimate,India,-0.0953764915466309
2006,Government Effectiveness: Number of Sources,China,8.0
2006,Government Effectiveness: Number of Sources,India,10.0
2006,Government Effectiveness: Percentile Rank,China,56.5853652954102
2006,Government Effectiveness: Percentile Rank,India,53.1707305908203
2006,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",China,44.8780479431152
2006,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",India,40.9756088256836
2006,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",China,64.3902435302734
2006,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",India,60.9756088256836
2006,Government Effectiveness: Standard Error,China,0.186893671751022
2006,Government Effectiveness: Standard Error,India,0.180234640836716
2006,Political Stability and Absence of Violence/Terrorism: Number of Sources,China,8.0
2006,Political Stability and Absence of Violence/Terrorism: Number of Sources,India,8.0
2006,Political Stability and Absence of Violence/Terrorism: Percentile Rank,China,27.5362319946289
2006,Political Stability and Absence of Violence/Terrorism: Percentile Rank,India,16.9082126617432
2006,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",China,17.8743953704834
2006,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",India,8.69565200805664
2006,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",China,41.062801361084
2006,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",India,26.0869560241699
2006,Political Stability and Absence of Violence/Terrorism: Standard Error,China,0.245767414569855
2006,Political Stability and Absence of Violence/Terrorism: Standard Error,India,0.245767414569855
2006,Regulatory Quality: Estimate,China,-0.258387207984924
2006,Regulatory Quality: Estimate,India,-0.283315151929855
2006,Regulatory Quality: Number of Sources,China,9.0
2006,Regulatory Quality: Number of Sources,India,10.0
2006,Regulatory Quality: Percentile Rank,China,47.0588226318359
2006,Regulatory Quality: Percentile Rank,India,45.5882339477539
2006,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",China,29.9019603729248
2006,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",India,29.4117641448975
2006,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",China,54.4117660522461
2006,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",India,54.4117660522461
2006,Regulatory Quality: Standard Error,China,0.18980598449707
2006,Regulatory Quality: Standard Error,India,0.181150734424591
2006,Rule of Law: Estimate,China,-0.699893414974213
2006,Rule of Law: Estimate,India,0.178989619016647
2006,Rule of Law: Number of Sources,China,13.0
2006,Rule of Law: Number of Sources,India,15.0
2006,Rule of Law: Percentile Rank,China,28.7081336975098
2006,Rule of Law: Percentile Rank,India,57.4162673950195
2006,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",China,19.1387557983398
2006,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",India,51.6746406555176
2006,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",China,41.1483268737793
2006,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",India,62.6794242858887
2006,Rule of Law: Standard Error,China,0.154278442263603
2006,Rule of Law: Standard Error,India,0.147535160183907
2006,Voice and Accountability: Estimate,China,-1.74897027015686
2006,Voice and Accountability: Estimate,India,0.437193721532822
2006,Voice and Accountability: Number of Sources,China,13.0
2006,Voice and Accountability: Number of Sources,India,15.0
2006,Voice and Accountability: Percentile Rank,China,5.76923084259033
2006,Voice and Accountability: Percentile Rank,India,59.1346168518066
2006,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",China,2.4038462638855
2006,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",India,54.3269233703613
2006,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",China,6.73076915740967
2006,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",India,68.2692337036133
2006,Voice and Accountability: Standard Error,China,0.121710769832134
2006,Voice and Accountability: Standard Error,India,0.128287777304649
2007,Political Stability and Absence of Violence/Terrorism: Estimate,China,-0.500553727149963
2007,Political Stability and Absence of Violence/Terrorism: Estimate,India,-1.15429580211639
2007,Control of Corruption: Estimate,China,-0.599234640598297
2007,Control of Corruption: Estimate,India,-0.397690296173096
2007,Control of Corruption: Number of Sources,China,12.0
2007,Control of Corruption: Number of Sources,India,14.0
2007,Control of Corruption: Percentile Rank,China,32.5242729187012
2007,Control of Corruption: Percentile Rank,India,41.262134552002
2007,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",China,19.9029121398926
2007,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",India,31.5533981323242
2007,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",China,44.1747589111328
2007,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",India,52.4271850585938
2007,Control of Corruption: Standard Error,China,0.147818326950073
2007,Control of Corruption: Standard Error,India,0.140844568610191
2007,Government Effectiveness: Estimate,China,0.165997371077538
2007,Government Effectiveness: Estimate,India,0.136991709470749
2007,Government Effectiveness: Number of Sources,China,9.0
2007,Government Effectiveness: Number of Sources,India,10.0
2007,Government Effectiveness: Percentile Rank,China,58.2524261474609
2007,Government Effectiveness: Percentile Rank,India,57.7669906616211
2007,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",China,50.970874786377
2007,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",India,50.970874786377
2007,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",China,69.4174728393555
2007,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",India,67.9611663818359
2007,Government Effectiveness: Standard Error,China,0.206260249018669
2007,Government Effectiveness: Standard Error,India,0.196050032973289
2007,Political Stability and Absence of Violence/Terrorism: Number of Sources,China,8.0
2007,Political Stability and Absence of Violence/Terrorism: Number of Sources,India,8.0
2007,Political Stability and Absence of Violence/Terrorism: Percentile Rank,China,28.019323348999
2007,Political Stability and Absence of Violence/Terrorism: Percentile Rank,India,13.5265703201294
2007,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",China,18.3574886322021
2007,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",India,8.69565200805664
2007,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",China,39.613525390625
2007,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",India,21.2560386657715
2007,Political Stability and Absence of Violence/Terrorism: Standard Error,China,0.239249795675278
2007,Political Stability and Absence of Violence/Terrorism: Standard Error,India,0.239249795675278
2007,Regulatory Quality: Estimate,China,-0.233363419771194
2007,Regulatory Quality: Estimate,India,-0.313716232776642
2007,Regulatory Quality: Number of Sources,China,9.0
2007,Regulatory Quality: Number of Sources,India,10.0
2007,Regulatory Quality: Percentile Rank,China,49.029125213623
2007,Regulatory Quality: Percentile Rank,India,43.2038841247559
2007,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",China,30.5825233459473
2007,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",India,26.6990299224854
2007,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",China,57.2815551757812
2007,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",India,52.4271850585938
2007,Regulatory Quality: Standard Error,China,0.197246730327606
2007,Regulatory Quality: Standard Error,India,0.183198139071465
2007,Rule of Law: Estimate,China,-0.597397744655609
2007,Rule of Law: Estimate,India,0.0968981608748436
2007,Rule of Law: Number of Sources,China,14.0
2007,Rule of Law: Number of Sources,India,15.0
2007,Rule of Law: Percentile Rank,China,34.4497604370117
2007,Rule of Law: Percentile Rank,India,56.4593315124512
2007,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",China,22.0095691680908
2007,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",India,50.7177047729492
2007,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",China,44.4976081848145
2007,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",India,59.3301429748535
2007,Rule of Law: Standard Error,China,0.153129234910011
2007,Rule of Law: Standard Error,India,0.14855432510376
2007,Voice and Accountability: Estimate,China,-1.72125017642975
2007,Voice and Accountability: Estimate,India,0.453963935375214
2007,Voice and Accountability: Number of Sources,China,15.0
2007,Voice and Accountability: Number of Sources,India,15.0
2007,Voice and Accountability: Percentile Rank,China,4.807692527771
2007,Voice and Accountability: Percentile Rank,India,59.6153831481934
2007,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",China,2.4038462638855
2007,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",India,54.8076934814453
2007,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",China,7.692307472229
2007,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",India,67.788459777832
2007,Voice and Accountability: Standard Error,China,0.116539306938648
2007,Voice and Accountability: Standard Error,India,0.128392040729523
2008,Political Stability and Absence of Violence/Terrorism: Estimate,China,-0.49308842420578
2008,Political Stability and Absence of Violence/Terrorism: Estimate,India,-1.10970735549927
2008,Control of Corruption: Estimate,China,-0.526307642459869
2008,Control of Corruption: Estimate,India,-0.33909797668457
2008,Control of Corruption: Number of Sources,China,12.0
2008,Control of Corruption: Number of Sources,India,14.0
2008,Control of Corruption: Percentile Rank,China,36.4077682495117
2008,Control of Corruption: Percentile Rank,India,43.6893196105957
2008,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",China,25.7281551361084
2008,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",India,33.980583190918
2008,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",China,47.5728149414062
2008,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",India,53.3980598449707
2008,Control of Corruption: Standard Error,China,0.140959486365318
2008,Control of Corruption: Standard Error,India,0.136045679450035
2008,Government Effectiveness: Estimate,China,0.165779024362564
2008,Government Effectiveness: Estimate,India,-0.0097329141572117
2008,Government Effectiveness: Number of Sources,China,9.0
2008,Government Effectiveness: Number of Sources,India,10.0
2008,Government Effectiveness: Percentile Rank,China,59.2233009338379
2008,Government Effectiveness: Percentile Rank,India,56.7961158752441
2008,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",China,49.5145645141602
2008,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",India,44.1747589111328
2008,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",China,68.4466018676758
2008,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",India,64.5631103515625
2008,Government Effectiveness: Standard Error,China,0.210038930177689
2008,Government Effectiveness: Standard Error,India,0.197705641388893
2008,Political Stability and Absence of Violence/Terrorism: Number of Sources,China,8.0
2008,Political Stability and Absence of Violence/Terrorism: Number of Sources,India,8.0
2008,Political Stability and Absence of Violence/Terrorism: Percentile Rank,China,29.3269233703613
2008,Political Stability and Absence of Violence/Terrorism: Percentile Rank,India,13.942307472229
2008,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",China,17.3076915740967
2008,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",India,9.61538505554199
2008,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",China,40.3846168518066
2008,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",India,22.115385055542
2008,Political Stability and Absence of Violence/Terrorism: Standard Error,China,0.241307944059372
2008,Political Stability and Absence of Violence/Terrorism: Standard Error,India,0.241307944059372
2008,Regulatory Quality: Estimate,China,-0.21839340031147
2008,Regulatory Quality: Estimate,India,-0.41364324092865
2008,Regulatory Quality: Number of Sources,China,9.0
2008,Regulatory Quality: Number of Sources,India,10.0
2008,Regulatory Quality: Percentile Rank,China,48.5436897277832
2008,Regulatory Quality: Percentile Rank,India,38.8349533081055
2008,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",China,32.5242729187012
2008,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",India,25.2427177429199
2008,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",China,54.8543701171875
2008,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",India,51.4563102722168
2008,Regulatory Quality: Standard Error,China,0.193827494978905
2008,Regulatory Quality: Standard Error,India,0.17414303123951
2008,Rule of Law: Estimate,China,-0.479174673557281
2008,Rule of Law: Estimate,India,0.0958504602313042
2008,Rule of Law: Number of Sources,China,14.0
2008,Rule of Law: Number of Sources,India,15.0
2008,Rule of Law: Percentile Rank,China,37.980770111084
2008,Rule of Law: Percentile Rank,India,57.211540222168
2008,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",China,25.9615383148193
2008,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",India,50.480770111084
2008,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",China,48.5576934814453
2008,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",India,58.6538467407227
2008,Rule of Law: Standard Error,China,0.149962052702904
2008,Rule of Law: Standard Error,India,0.142692342400551
2008,Voice and Accountability: Estimate,China,-1.69949722290039
2008,Voice and Accountability: Estimate,India,0.462193101644516
2008,Voice and Accountability: Number of Sources,China,15.0
2008,Voice and Accountability: Number of Sources,India,15.0
2008,Voice and Accountability: Percentile Rank,China,5.76923084259033
2008,Voice and Accountability: Percentile Rank,India,60.0961532592773
2008,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",China,3.36538457870483
2008,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",India,55.769229888916
2008,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",China,7.692307472229
2008,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",India,68.2692337036133
2008,Voice and Accountability: Standard Error,China,0.113356530666351
2008,Voice and Accountability: Standard Error,India,0.128971502184868
2009,Political Stability and Absence of Violence/Terrorism: Estimate,China,-0.451781332492828
2009,Political Stability and Absence of Violence/Terrorism: Estimate,India,-1.35554790496826
2009,Control of Corruption: Estimate,China,-0.519456624984741
2009,Control of Corruption: Estimate,India,-0.452406287193298
2009,Control of Corruption: Number of Sources,China,12.0
2009,Control of Corruption: Number of Sources,India,14.0
2009,Control of Corruption: Percentile Rank,China,36.8421058654785
2009,Control of Corruption: Percentile Rank,India,39.2344512939453
2009,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",China,24.4019145965576
2009,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",India,28.2296657562256
2009,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",China,48.8038291931152
2009,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",India,49.7607650756836
2009,Control of Corruption: Standard Error,China,0.137772098183632
2009,Control of Corruption: Standard Error,India,0.133127853274345
2009,Government Effectiveness: Estimate,China,0.0932420492172241
2009,Government Effectiveness: Estimate,India,-0.0032957887742668
2009,Government Effectiveness: Number of Sources,China,9.0
2009,Government Effectiveness: Number of Sources,India,10.0
2009,Government Effectiveness: Percentile Rank,China,58.3732070922852
2009,Government Effectiveness: Percentile Rank,India,56.4593315124512
2009,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",China,49.2822952270508
2009,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",India,45.9330139160156
2009,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",China,66.9856491088867
2009,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",India,63.1578941345215
2009,Government Effectiveness: Standard Error,China,0.202020466327667
2009,Government Effectiveness: Standard Error,India,0.191138118505478
2009,Political Stability and Absence of Violence/Terrorism: Number of Sources,China,8.0
2009,Political Stability and Absence of Violence/Terrorism: Number of Sources,India,8.0
2009,Political Stability and Absence of Violence/Terrorism: Percentile Rank,China,30.8056869506836
2009,Political Stability and Absence of Violence/Terrorism: Percentile Rank,India,10.4265403747559
2009,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",China,19.9052124023438
2009,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",India,5.21327018737793
2009,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",China,41.7061614990234
2009,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",India,17.5355453491211
2009,Political Stability and Absence of Violence/Terrorism: Standard Error,China,0.241539120674133
2009,Political Stability and Absence of Violence/Terrorism: Standard Error,India,0.241539120674133
2009,Regulatory Quality: Estimate,China,-0.298093944787979
2009,Regulatory Quality: Estimate,India,-0.349533259868622
2009,Regulatory Quality: Number of Sources,China,9.0
2009,Regulatory Quality: Number of Sources,India,10.0
2009,Regulatory Quality: Percentile Rank,China,43.5406684875488
2009,Regulatory Quality: Percentile Rank,India,39.7129173278809
2009,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",China,29.6650714874268
2009,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",India,28.7081336975098
2009,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",China,53.1100463867188
2009,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",India,51.6746406555176
2009,Regulatory Quality: Standard Error,China,0.185040712356567
2009,Regulatory Quality: Standard Error,India,0.167890653014183
2009,Rule of Law: Estimate,China,-0.46321377158165
2009,Rule of Law: Estimate,India,0.0179808251559734
2009,Rule of Law: Number of Sources,China,15.0
2009,Rule of Law: Number of Sources,India,15.0
2009,Rule of Law: Percentile Rank,China,41.2322273254395
2009,Rule of Law: Percentile Rank,India,54.9763031005859
2009,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",China,28.9099521636963
